"","group","s__Actinomyces_graevenitzii","s__Rothia_mucilaginosa","s__Collinsella_aerofaciens","s__Bacteroides_coprocola","s__Bacteroides_dorei","s__Bacteroides_plebeius","s__Butyricimonas_synergistica","s__Parabacteroides_goldsteinii","s__Porphyromonas_gingivalis","s__Alloprevotella_unclassified","s__Paraprevotella_clara","s__Prevotella_copri","s__Prevotella_histicola","s__Prevotella_melaninogenica","s__Prevotella_pallens","s__Gemella_haemolysans","s__Lactobacillus_crispatus","s__Lactobacillus_salivarius","s__Streptococcus_downei","s__Clostridium_asparagiforme","s__Pseudoflavonifractor_capillosus","s__Eubacterium_limosum","s__Coprococcus_eutactus","s__Oribacterium_sinus","s__Catenibacterium_mitsuokai","s__Erysipelotrichaceae_bacterium_2_2_44A","s__Anaeroglobus_geminatus","s__Megamonas_funiformis","s__Fusobacterium_mortiferum","s__Sutterella_wadsworthensis","s__Aeromonas_veronii","s__Klebsiella_unclassified","s__Aggregatibacter_aphrophilus","cluster"
"670","1",0,0.12445,1.25311,0,0.4691,0.16814,8e-04,0.05569,0,0,0,45.5605,0,0,0,0,0,0.02246,0,0,0,0,0,0,0.26294,0,0,0.30427,0,2.574,0,0.03122,0,1
"671","1",0.00057,0,2.33278,0.0017,0.00059,0,0.00087,0.01098,0,0,0,0.00601,0,0,0,0,0,0,0,0.05079,0,0.03648,0,0,0,0.00745,0,0,0.03921,0,0,0,0.00029,2
"672","1",0,0,0.58041,0,0.2136,4.03861,0,0.00648,0,0,0,0,0,0,0,0,0,0,0,0.08685,0,0,0,0,0,0,0,0,4.78263,0,0,0,0,1
"673","1",0,0,2.46519,0.06729,0.0336,0.36489,0,0.08886,0,0,0.13047,6.25555,0,0,0,0,0,0,0,0.03908,0.00195,0.01105,0,0.00203,0,0,0,0,0.0036,0.00044,0,0,0,1
"674","1",0.04311,0.02474,2.16922,0.4647,0.0037,0.00348,0,0.01072,0,0,0,0.02009,0,0,0,0.02666,0,0,0,0,0,0,0,0.00671,0.00022,0.00039,0.00026,0,0,0,0,0,0,1
"675","1",0,0.0072,2.38868,0,0.00128,0,0.00804,2.69925,0,0,0,0,0,0,0,0,0,0,0,0.04013,0.00262,0.0498,0,0,0,0.00419,0,0,0,0.02642,0,0,0,2
"676","1",0,0.00632,0.06237,0.79353,0,3.4064,0.00248,0.10525,0,0,0,24.03978,0,0,0,0,0,0,0,0.01315,0.0018,0,0,0,0,0,0,3.36816,0,0,0,0,0,1
"677","0",0,0.10607,0.65926,0.20687,0.02115,0,0,0.00463,0,0,0,2.6302,0,0,0,0,0,0,0,0.00307,0,0,0,0,1.98299,0,0,0,0,0,0,0,0,1
"678","0",0,0.01121,4.99881,0.06,0.0035,0.0128,0,0,0,0,0,0.00563,0,0,0,0.00018,0,0,0,0,0,0,0,0.00204,0,0,0,0.0048,0,0.04102,0,0.00271,0,1
"679","0",0.00158,0.00322,0.36212,0,0.00607,0,0,0,0,0,0,0.00572,0,0,0,0.00059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63752,0,2
"680","0",0,0.00095,1.41539,0.00024,0.00871,2.33496,0,0.00301,0,0,0,0.00521,0,0,0,0,0,0,0,0.01011,0,0,0,0,0,0.00041,0,0,0,0,0,0,0,2
"681","0",0,0,0.16774,2.2035,0.00691,0,0.00058,0,0,0.00218,1.0688,59.83675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337,0,0,0,0,0,0.01576,0,1
"682","0",0.00527,0.00113,0,0,0,0,0,0,0,0,0,0.00918,0,0,0,0,0,0,0,0.49288,0,0,0,0,0,0,0,0,0,0,0,0.03466,0,2
"683","0",0.00582,0.02347,1.04952,0.00185,0.00223,0.00303,0,0,0,0,0,4.3549,0,0,0,0,0,0,0,0.03359,0.00387,0,0,0,0,0.00654,0,0,0,0,0,0,0,2
"684","0",0,0.00395,2.17797,0.81416,0,0,0.0447,0,0,0,0,0.00801,0,0,0,0,0,0,0,0,0.01302,0,0,0,0,0.00058,0,0,0,0.0138,0,0,0,1
"685","0",0,0.02335,0.75495,0,0.03947,0,0,0.00023,0,0,0,6.10903,0,0,0,0,0,0,0,0.00626,0,0,0,0.00096,0,0,0,1.98829,0,0,0,0,0,1
"686","1",0,0,0.82632,0,2.25291,0,0.00156,0.00131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"687","0",0.00339,0.00057,0.64798,0,0.10222,5.29605,0,0.03106,0,0,0,0.00269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19441,0,0,0,1
"688","0",0,0.01385,0,0,4.65418,0,0,0,0,0,0,0.01798,0,0,0,0.01358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"689","0",0.00633,0.00209,0,7.37022,0,0,0.03071,0.16421,0,0,0,0.00212,0,0,0,0,0,0,0,0.05749,0,0.02102,0,0,0,0.0147,0,0,0,0,0,0.02389,0,1
"690","0",0,0.01559,0.76642,0,0.00047,0,0,0.12741,0,0,0,0,0,0,0,0,0,0,0,0.01587,0.00061,0,0.00296,0,0,0.00789,0,0,0,0.02199,0,0,0,2
"691","0",0,0,1.10109,11.05889,0.05181,2.88372,0,0.01407,0,0,0,0.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69386,0,0.04079,0,0,0,1
"692","0",0,0.04937,0,0,0,0,0.00379,0.00113,0,0,0,0.00219,0,0,0,0,0,0,0,0.02577,0.00289,0,0,0,0,0.00248,0,0,0,0,0,0,0,2
"693","0",0,0.02042,1.36766,0,0.00356,0.22268,0,0.02307,0,0,0,1.85121,0,0,0,0,0,0,0,0,0.00385,0,0,0,3.69451,0.00226,0,0,0,0,0,0,0,1
"694","0",0,0.00285,0.12321,0.63945,0.01048,3.21321,0,0,0,0,0,33.03147,0,0,0,0,0,0,0,0.01218,0,0,0.00063,0,0,0,0,0,0,0.5882,0,0,0,1
"695","0",0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02346,0,0,0.00073,0,0.01358,0,0,0,0,0,0.09677,0,2
"696","0",0,0.00894,0.0466,13.34634,2.0177,11.14844,0,0,0,0,0,0.00491,0,0,0,0,0,0.13457,0,0.19473,0,0.01257,0,0,0,0.02428,0,0,0,0,0,0,0,1
"697","0",0,0.01347,0.59518,0,0.35224,0.00083,0,0,0,0,0,0.00139,0,0,0,0.00104,0,0,0,0,0,0.00026,0,0,0,0.00077,0,0,0,0,0,0,0,2
"698","0",0,0.00724,0,0,1.39376,0,0,0.15079,0,0,0,0,0,0,0,0,0,0.04582,0,0.00273,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"699","0",0,0.00301,2.41212,0.00096,0.12634,0,0,0.05072,0.04466,0,0,0.00225,0,0,0,0,0,0,0,0.0114,0.01235,0.04028,0.56978,0,0,0.0028,0,0,0,0.00026,0,0,0,2
"700","0",0,0.0071,0,0,0.72087,0,0,0.00837,0,0,0,0,0,0,0,0,0.00244,0.0138,0,0.01643,0.01035,0,0,0,0,0.00797,0,0,0,0,0,0,0,2
"701","0",0,0.00017,1.87949,2.74215,0.00518,0.00163,0,0,0,0,0,20.35228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403,0,1
"702","0",0,3e-04,2.68832,0,0,0,0.00708,0.00904,0,0,0,0.01793,0,0,0,0,0,0,0,0.01436,0.00756,0.07468,0,0,0,0.06769,0,0,0,0,0,0,0,2
"703","0",0,0.01007,0,0,0,0,0.00885,0.52457,0,0.00185,0,0,0,0,0,0,0,0,0,0.15929,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"704","0",0,0.00087,0.44137,0,1.00167,0,0,0.02631,0,0,0,0,0,0,0,0,0,0,0,0.00146,0,0,0.00024,0,0,0,0,0,0,0,0,0,0,2
"705","0",0,0.00259,0,7.03383,1.78984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04209,0,0,0,0,0,0,0,0,1.76153,0,0,0.00381,0,1
"706","0",0,0.02173,0.68661,0,0,0,0,0.02701,0,0,0,0.00071,0,0,0,0,0,0,0,0.02611,0,0,0,0,0,0.00331,0,0,0,0,0,0,0,2
"707","0",0,0.04892,0.20905,0,0.00103,1.41481,0,0.06905,0,0,0,0.52879,0,0,0,0.00397,0,0,0,0.01029,0,0,0.00321,0,0,0.00287,0,0,0,0.19883,0,0,0,1
"708","0",0.00097,0.00684,1.28888,7.82509,0.20963,4.18075,0,0,0,0,0,0.00303,0,0,0,0,0,0.07997,0,0.00664,0,0,0,0,0,0.05445,0,0.00743,0,0,0,0,0,1
"709","0",0,0.02499,0.73377,0,0.19044,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10066,0,0.02814,0,0.00122,0,0.00389,0,0,0,0.0074,0,0,0,1
"710","0",0,0.12084,0.2115,1.0184,0.44432,11.93936,0.01237,1.08124,0,0,0,0,0,0,0,0,0,0,0,0.00968,0,0,0,0,0,0,0,0,0,1.28632,0,0,0,1
"711","0",0.00283,0,0,0,0.00284,0,0,0,0,0,1.37106,0.01601,0.01711,0,0,0,0,0,0,0.06845,0.01346,0,0,0,0,0.00964,0,0,0,0,0,0,0,2
"712","0",0,0.00927,0.75446,0.57578,0.0128,0,0.00964,0.02923,0,0.46617,0,18.79338,0,0,0,0,0,0,0,0,0.00207,0,0,0,0,0,0,0,0,0.30194,0,0.01224,0,1
"713","0",0.00169,0,0.99411,0.00109,0.20121,0,0.04018,0.76127,0,0,1.22261,15.27341,0,0,0,0,0,0,0,0.01576,0.00489,0,0,0,0,0,0,0,0,0,0,0,0,1
"714","0",0,0,0.23624,0.00452,3.41705,9.95945,0,0,0,0,0,0.00221,0,0,0,0,0,0,0,0.10637,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"715","0",0,0.00863,0.05657,21.91017,10.58591,10.78218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179,0,0,0,0.02399,0,0,0,0,0,1
"716","0",0,0,0.20828,0,0,0.69023,0,0.01498,0,0,0,0.97185,0,0,0,0,0,0,0,0.11617,0.00096,0.00602,0,0,0,0,0.00324,0,0,0,0,0,0,1
"717","0",0,0,0.41877,8.6137,1.25827,0,0.01251,0.14079,0,0,0,0.00263,0,0,0,0,0,0,0,0.00635,0.03308,0,0.33969,0,0,0.00312,0,0,0,0,0,0,0,2
"718","0",0,0.00941,0.88548,0,0.30415,0.43456,0,0.28984,0,0,0,21.67736,0,0,0,0,0,0,0,0.29868,0,0.00832,0,0,1.79006,0.00119,0,0,0,0.28333,0,0,0,1
"719","0",0,0.00096,0.28469,0,0.0108,7.74606,2e-04,0.08924,0,0,0,0.02336,0,0,0,0,0,0,0,0.06615,0,0,0.00554,0,0,0,0,0,0,2.5143,0,0,0,1
"720","0",0,0.00371,0.4326,0,0.5054,2.581,0,0.01204,0,0,0,0,0,0,0,0,0,0,0,0,0.06992,0,0,0,0,0,0,0,0,0,0,0,0,2
"721","0",0,0,0,0.00215,0.1731,0.00547,0,0.1942,0,0,0,0,0,0,0,0,0,0,0,0.00061,0.00287,0,0,0,0,0,0,0,0,0,0,0,0,2
"722","0",0,0.05161,0.60362,1.03936,0,0.40667,0,0,0,0,0,6.21509,0,0,0,0.00828,0,0,0,0.00756,0,0,0,0.03431,0,0.0014,0,1.6507,0.10655,0,0,0.00482,0,1
"723","0",0.00039,0.01422,0,0,0.00378,0.00238,0,0.00346,0,0,0,0.00211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079,0,0,0,0.25924,0,0,0,1
"724","1",0.01755,0,0.00096,0,0.03938,0.0023,0,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"725","1",0.00196,0.01025,0.56757,0,15.30693,1.48262,0,0,0,0.00441,0,0.01232,0,0,0,0,0,0,0,0.01165,0.08971,0,0,0,0,0.01029,0,0,0,0,0,0,0,2
"726","1",0.00386,0.00475,0.49295,0.34445,0.10231,0,0.0251,1.14519,0,0,0,0.00024,0,0,0,0,0,0,0,0.08177,0.00033,0,0,0,0,0.04683,0,0,0,0.0125,0,0,0,2
"727","1",0,0.02044,0.29143,0,0.13351,0,0,0.02653,0,0,0.03166,0.00181,0,0,0,0.00249,0.00236,0.54989,0,0.04755,0,0.00368,0.00035,0.00056,0,0.00189,0.00063,0,0,0.00359,0,0,0,1
"728","1",0,0.00222,6.32569,0,0,0,0,0,0,0,0,0.76123,0,0,0,0.00402,1.73657,0,0,0.0084,0,0,0,0,0,0.03732,0.02575,0,0,0.78166,0,0,0,2
"729","1",0.00019,0.00804,0.55793,0.00106,0,0,0,0.02149,0,0,0,0,0,0,0,0,0,0.37072,0.2203,0.04057,0.00434,0.06439,0,0,0,0.01339,0,0,0,0.01759,0,0,0,2
"730","1",0,0,0.00556,9.93209,0.95049,2.32265,0.08223,0,0,0,0,0.03099,0,0,0,0,0,0.08269,0,0.08804,0.00692,0.01172,0,0,0,0.00054,0,0,0,0,0,0,0,1
"731","1",0,0.00312,1.05136,0.01017,2.10659,7e-04,0.00016,0.06183,0,0,0,4.76749,0,0,0,0,0,0.00807,0,0.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"732","1",0,0,2.3309,0.00201,0,0,0,0,0,0.00221,0,0,0,0,0,0,0,0.53168,0.01362,0,0,0,0,0,0,0.00207,0.00033,0,0,0,0,0.00261,0,2
"733","1",0,0,0,0,0.7496,0.00086,0.00921,0,0,0,0,0,0,0,0,0,0,0,0,0.18638,0.02704,0,0,0,0,0.0088,0,0,0,0,0,0,0,2
"734","1",0,0.01056,0.37199,0,0.40301,0.25457,0,0.02654,0,0,0,0,0,0,0,0.00242,0,0,0,0.00825,0,0,0,0,0,0,0.00581,0,0,0,0,0,0,1
"735","1",0,0.00937,0.20047,0,0.01624,0,0.00382,0.01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04443,0,0,0,0,2
"736","1",0,0,1.9785,13.3174,0.04855,1.40371,0.00926,0.02918,0,0,0.40491,0,0,0,0,0,0,0,0,0.04875,0.01108,0.00185,0,0,0,0.02092,0,0,0.3283,0.19419,0,0.02259,0,1
"737","1",0,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03124,0,0,0,0,0,0.0417,0,0.2763,1.03851,0,0,0,0,1
"738","1",0,0,0,0.00065,0,0.00153,0,0.04819,0,0,0,0.00702,0,0,0,0,0,0.03029,0,0.04945,0.00227,0,0,0,0,0.00314,0,0,0,0,0,0,0,1
"739","1",0,0,2.34111,2.40871,0.07862,1.17794,0.09608,0.04921,0,0,0,0.01005,0,0,0,0,0,0.03039,0,0.02158,0.01706,0.01826,0,0,2.76941,0,0,0.44865,0.01323,0,0,0.0037,0,1
"740","1",0,0.05614,0.39536,1.79658,0.07607,0.00275,0,0.01631,0,0,0.46613,52.50349,0,0,0,0,0,0,0,0.01105,0,0,3.41762,0,0,0,0,0,0,0.21825,0,0,0,1
"741","1",0,0,2.50226,0,0.38185,0,0,0,0,0,0,37.80805,0,0,0,0,0,0,0,0,0,0,0,0,0.20381,0,0,0,0,0,0.00856,0,0,2
"742","1",0,0,0.86993,11.64428,0.00211,6.95956,0.01436,0.09484,0,0,0,0.02429,0,0,0,0,0,0,0,0.05794,0,0,0,0,0,0,0,0,0.16866,0,0,0,0,1
"743","1",0.0017,0,2.07309,0.15806,0.00339,0.05303,0,0.37956,0,0,0,0.01531,0,0,0,0,0,0,0,0.01566,0.00725,0.16433,0,0,0,0.03138,0,0,0,0,0,0,0,1
"744","1",0,0,0.63873,0,2.50873,0,8e-04,0,0,0,0,0.00276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609,0,2
"745","1",0,0,1.1571,0.00898,3.03256,1.63461,0,0,0,0,1.27128,0.01563,0,0,0,0,0,0.03817,0,0.0402,0.00251,0,0,0,0,0.09084,0,0,0.64327,1.73071,0,0,0,1
"746","1",0.00168,0,0.18248,0,0.06984,1.86313,0.04421,0.0036,0,0,0,16.34577,0,0,0,0,0,0,0,0.11293,0.06624,0,0,0,0,0.00192,0,0,0,0,0.00042,0.0023,0,1
"747","1",0.00217,0,0,0,3.4938,0,0.00035,0.3134,0,0,0,0.00126,0,0,0,0,0,0.02196,0,0.318,0,0.05991,0,0,0,0,0,0,0,0,0,1.40678,0,1
"748","1",0,0.18516,0.07852,5.91083,0.00066,2.86943,0,0.01629,0,0,4.61911,0.00688,0,0,0,0.28298,0,0.17375,0,0,0,0.01484,0,0,0,0,0,0,0,0,0,0.01264,0,1
"749","1",0,0.01292,0.12324,0.0108,1.30105,0.00552,0,0,0,0,0.01061,0.00636,0,0,0,0.00284,0,0,0,0,0,0.01797,0,0.00491,0,0.0119,0.02093,0.29806,0,0,0,0.71948,0,1
"750","1",0,0.05591,0.42306,0,2.45579,0,0.00603,0.04473,0,0,0,3.59221,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0.00898,0,0.26899,0,0,0,0,0,1
"751","1",0,0.00282,0.57747,0,5.26527,0,0,0,0,0.00401,0,43.03404,0,0,0,0,0,0,0,0.02404,0,0,0,0,0,0.00063,0,0,0,0,0,0,0,2
"752","1",0,0.00967,3.75195,0.00164,0.00284,0.0039,0,0,0,0,0.00134,0.06371,0,0,0,0.01019,0,0,0,0,0,0.00548,0,0,0,0,0,0.01255,0,0,0,0,0,1
"753","0",0,0.0372,1.00095,1.17295,0.27821,0.01534,0.00057,0.03045,0,0,0,1.27519,0,0,0,0,0,0,0,0,0,0.00409,0.01357,0,0,0,0,0,0,0,0,0,0,1
"754","0",0.01201,0.00978,7.75017,0,0.00407,0,0,0,0,0,0,0.51104,0,0,0,0,0,0,0,0.02755,0.00579,0,0,0,0,0.10221,0,0,0,0,0,0,0,2
"755","1",0,0,1.37939,0.45123,3.13744,1.12872,0.02075,0.00451,0,0.00242,0,17.08953,0,0,0,0,0.0047,1.11555,0,0.09505,0.00414,0.00534,0,0,0.77375,0.00446,0,0.25146,0,0.13668,0,0,0,1
"756","1",0,0.00495,1.99124,1.15288,1.40172,0,0.0011,0.08199,0,0,0,1.89885,0,0,0,0,0,0,0,0.0156,0.00149,0,0,0.00073,0,0.00043,0,0,0.17961,0,0,0.01375,0,2
"757","1",0.05096,0.00273,7.25351,0,0.77284,0,0,0.02338,0,0,0,0,0,0,0,0,0,0,0,0.08851,0,0.17837,0,0,0,0.00061,0.00433,0,0.72339,0,0,0,0,2
"758","1",0,0.14077,3.17659,0.01276,0,1.84103,0,0,0,0,0,0,0,0,0,0.01595,0,0,0,0,0,0,9e-04,0.00237,0.01378,0,0,0,0,0.22019,0,0.00088,0,1
"759","0",0.00523,0.03016,4.3537,0,0.29753,0,0,0,0,0,0,0,0,0,0,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087,0,0,0,2
"760","0",0,0.00152,2.24457,0.44743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378,0,0,0,0,0.00457,0,0,0,0,0,0,0,2
"761","0",0.01173,0.00586,7.58449,0,0.0139,0,0,0,0,0,0.00597,0,0,0,0,0,0,0,0,0,0,0,0.29556,0,0,0.00049,0,0,0,0.00537,0,0,0,2
"762","0",0.03029,0,17.83389,0,0.01326,0,0,0,0,0,0.02157,0.01069,0,0,0,0.00437,0,0,0,0.01946,0,0,0,0,0,0.29611,0.04722,0,0,0,0,0,0,2
"763","0",0,0.00371,18.11109,0,0,0,0,0,0,0,0,0.01788,0,0,0,0.00743,0,0,0,0,0,0.00094,0,0,0,0.00593,0,0.00542,0,0,0,0,0,2
"764","1",0,0.00845,5.4931,0,0.41194,0,0,0,0,0,0,0,0,0,0,0.00069,0.00063,0,0,0,0,0,0.00289,0,0.00249,0,0,0,0,0,0,0,0,2
"765","0",0,0,2.8753,0,0.0114,0.13001,0,0,0,0,0.0116,0.00803,0,0,0,0,0,0,0,0,0,0,0,0,0.18139,0,0,0,0,0,0,0,0,1
"766","1",0.00072,0,2.03143,0.03201,0.00079,0,0,0,0,0,0.08172,1.0705,0,0,0,0,0,0,0,0,0,0,0,0,9.29432,0,0,0,0,0,0,0,0,1
"767","0",0,0.00825,1.2057,0,0.01983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"768","1",0,0.00261,3.66388,0.00476,0.46717,0.12147,0,0.01955,0,0,0.00275,0.55977,0,0,0,0,0,0,0,0,0,0.02337,0,0,0,0.00101,0,0,0,0,0,0.00801,0,1
"769","0",0.00171,0.00374,3.81798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02464,0,0,0,2
"770","0",0,0,4.50776,0.52603,0.07619,0.186,0,0,0,0,0.01832,0,0,0,0,0,0,0,0,0.01366,0.0032,0,0,0,0,0.01685,0,0.1902,0,0.04103,0,0,0,1
"771","1",0,0,5.70729,0.00051,0,0.0051,0,0,0,0,0,0.66079,0,0,0,0,0.0175,0.01208,0,0,0,0,0,0,13.49214,0.01461,0,0,0,0,0,0,0,1
"772","0",0.00194,0.01001,5.542,0.59216,0.02674,0,0,0,0,0,0.0081,0,0,0,0,0,0,0,0,0,0.07986,0,0,0,0,0.00038,0,0,0,0,0,0,0,2
"773","1",0,0.00066,3.62836,0.04547,0.00026,0,0,0,0,0,0.01306,0.75791,0,0,0,0,0,0.01377,0,0,0,0,0.00168,0,0,0,0,0,0,0.0028,0,0,0,1
"774","1",0,0.00058,4.19035,0,0,0,0,0,0,0,0,0.01693,0,0,0,0,0,0,0,0.01605,0.0613,0,0,0,0,0.00184,0,0,0,0,0,0,0,2
"775","0",0,0.04886,1.0351,0,0.00505,0,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77104,0,0,0,0,0.18794,0,0.01594,0,2
"776","0",0,0.10287,3.37527,0,0.11641,0,0,0,0,0,0,0,0,0,0,0.00325,0,0,0,0.00756,0.00742,0,0,0,0,0.00611,0,0,0,0,0,0,0,2
"777","0",0,0.00104,4.99169,0,0.00104,0,0,0.00184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04549,0,0,0,0,0,0,0,0,2
"778","0",0,0.02589,0.00217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08181,0,0,0,0,0,0.00099,0,0,0,0,0,0,0,0,0,2
"779","0",0.00136,0,5.85763,0,0.15215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61328,0,0,0,0,0,0,0,0,2
"780","1",0.08034,0.01491,1.57566,0,0.00579,0,0,0,0,0,0.00207,0.31195,0,0,0,0,0,0.02616,0,0.00031,0.00037,0,0,0.02294,0,0.00203,0,0,0,0.00836,0,0,0,1
"781","0",0.00111,0.06679,0.93888,0,0.02662,0,0,0,0,0,0.01362,0.00825,0,0,0,0.00499,0,0,0,0.00129,0,0,0,0.00594,0,0.00274,0,0,0,0,0,0.01949,0,2
"782","0",0.00179,0.00204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"783","0",0,0.02773,0,0,0,0,0,0,0,0,0,0.02603,0,0,0,0.0047,0,0,0,0.00257,0,0,0,0,0,0.01044,0,0,0,0,0,0,0,2
"784","1",0,0.04331,0.5022,0.00134,0.00084,0.00291,0,0,0,0,0,0.01058,0,0,0,0.01978,0,0,0,0.15721,0.00759,0,0,0,0,0,0,0,0,0.02916,0,0.26155,0,1
"785","0",0.04446,0,18.97493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15075,0,0.04195,0,0,0,0.04007,0,0,0,0,0,0,0,2
"786","0",0.00511,0.03604,0.73772,0.10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12874,0,0,0,1.1226,0,0,0,0,0,0,0,0,1
"787","1",0,0,5.0499,0,0.0358,0,0,0,0,0,0.00423,0.94626,0,0,0,0,0,0,0,0,0.00107,0,0.00162,0,0,0.00657,0,0,0,0,0,0,0,2
"788","1",0.00674,0.01268,9.50602,0,0.00195,0.0011,0,0,0,0,0,0.73832,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0.00134,0,0.0107,0,1
"789","0",0.00192,0.00312,0.00279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,0,0,0,0,0,2
"790","0",0.00281,0,1.75135,0.19202,0,0.14822,0,0,0,0,0,0,0,0,0,0.00272,0,0,0,0,0,0,0,0,0,0.00541,0,0,0,0,0,0,0,1
"791","0",0.03514,0.00399,0.54058,0,0.23822,0,0,0,0,0,0,0.01535,0,0,0,0.00829,0,0,0,0,0,0,0,0.0071,0,0.00326,0,0,0,0,0,0,0,2
"792","1",0.03404,0.00138,4.49785,0,0.04656,0,0,0,0,0,0.03521,0.00824,0,0,0,0,0,0.00496,0,0,0.00133,0,0.00685,0,0,0,0,0,0,0,0,0,0,2
"793","0",0.03055,0.05577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0.00262,0,0,0,0,0,0,0,2
"794","0",0.09486,0.02552,4.92197,0,0.00505,0,0,0,0,0,0,0,0,0,0,0,0,2.62614,0,0,0,0.00083,0,0,0,0.0037,0,0,0,0,0,0,0,2
"795","0",0.01725,0.08981,0.00612,0,0,0,0,0,0,0,0,0.00141,0,0,0,0.01722,0,0,0,0,0,0,0,0,0,0.00294,0,0,0,0,0,0.15079,0,2
"796","1",0.00915,0,3.74315,0,0.16912,0.00677,0,0,0,0,0,0.01245,0,0,0,0,0,0,0,0,0.01384,0.01439,0,0,0.00073,0.03665,0,0,0,0,0,0,0,1
"797","0",0.04967,0.04332,5.12377,0.2813,0,0.25955,0,0,0,0,0,0,0,0,0,0.00406,0,0,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,1
"798","0",0,0.04814,0.00787,0,0.02197,0,0,0,0,0,0,0,0,0,0,0.01369,0,0,0,0,0,0.0193,0,0,0,0,0,0,0,0,0,0,0,2
"799","0",0.00847,0,2.95149,0,0,0,0,0,0,0,0,0.03217,0,0,0,0.00637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"800","0",0.00017,0,1.91149,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0.00281,0,0,0,0,0,0,0,0.01487,0,0,0,0,0,0,0,2
"801","0",0.00684,0.03923,7.92619,0,0.14973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03183,0,0,0,0,0.00218,0,0,0,0,0,0,0,2
"802","0",0.00308,0.00138,4.33827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0.00079,0,0,0,0,0,0,0,0,0,0,2
"803","0",0.00097,0.00048,0,0,0.01094,0,0,0,0,0,0.00538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01139,0,0,0,0,0,0,0,2
"804","1",0,0.0014,3.06337,0,0.08122,0,0,0.44038,0,0,0,0.00105,0,0,0,0,0,0,0,0,0.01798,0,0,0,0,0.08015,0,0,0,0,0,0,0,2
"805","1",0.00633,0.00198,0.01238,0,0.10458,0,0,0,0,0,0.01107,0.0077,0.00126,0.01413,0,0.02133,0,0,0,0,4e-04,0,0,0,0,0.01253,0,0,0,0,0,0,0,2
"806","1",0,0,0.04736,0.00247,0.00198,0.00378,0,0,0,0,0,0.3957,0,0,0,0,0.02801,0.0195,0,0.00449,0.0138,0,0.01578,0,0,0.00307,0,0,0,0.00679,0,0,0,2
